date,England,Portugal,Spain,United States,Canada,Sweden,Italy,France,Belgium,Australia,Germany,Netherlands,Israel,Switzerland,Austria,Argentina,Denmark,Slovenia,Scotland,Czech Republic,United Arab Emirates,Finland,Wales,Northern Ireland,Malta,Ireland,Mexico,Brazil,Hungary,Norway,Gibraltar,Morocco,Latvia,Bahamas,Ghana,Greece,Iceland,Poland,Venezuela,Romania,Georgia,Luxembourg,Chile,Serbia,Lebanon,South Korea,Singapore,South Africa,Taiwan,Colombia,Croatia,Bulgaria,Peru,Benin,Estonia,Puerto Rico,Turkey,Panama,Dominican Republic,Ecuador,Jamaica,Slovakia,New Zealand,Russia,India,Bosnia And Herzegovina,Saudi Arabia,Martinique,Barbados,Costa Rica,Qatar,Bermuda,Japan,Guadeloupe,Andorra,Thailand,New Caledonia,Philippines,Sudan,Uruguay,Montenegro,Bolivia,Cyprus,Lithuania,Guatemala,Saint Martin (French part),Greenland,Moldova,Honduras,Monaco,Iran,Indonesia,Curaçao,Aruba,Cuba,Guyana,Paraguay,El Salvador,Hong Kong,South Sudan,Egypt,Nigeria,Central African Republic,Republic of Congo,Cameroon,Democratic Republic Of The Congo,Liberia
2022-05-29,101,74,108,17,26,2,13,16,9,2,22,12,2,4,1,2,2,2,3,5,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-05-30,172,96,116,17,26,3,13,17,9,2,25,26,2,4,1,2,2,2,4,5,4,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-05-31,183,100,136,21,27,4,19,17,9,2,41,26,2,4,1,2,2,2,4,5,4,1,1,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-06-01,188,119,136,22,54,4,21,33,14,2,41,26,2,4,1,2,2,2,5,5,8,1,1,2,1,4,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-06-02,199,138,162,26,77,5,21,33,14,4,58,40,2,6,1,2,2,3,5,6,8,2,1,2,1,6,1,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-06-03,214,143,181,31,80,5,22,51,17,5,75,40,2,8,1,2,2,3,8,6,8,2,2,2,1,6,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-06-04,214,143,181,32,80,5,22,52,17,6,80,40,2,8,1,2,2,3,8,6,8,2,2,2,1,6,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,2,3,10,0
2022-06-05,214,143,181,32,80,5,22,52,17,6,80,40,2,8,1,2,2,3,8,6,8,2,2,2,1,6,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-06,287,153,198,34,81,5,28,52,17,6,80,40,2,8,1,2,2,6,10,6,8,2,3,2,1,6,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-07,305,166,225,40,101,5,29,66,17,6,107,54,3,10,1,2,2,6,11,6,13,2,3,2,1,7,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-08,305,191,259,45,102,5,31,66,25,6,120,54,3,12,1,2,2,6,11,6,13,2,3,2,1,7,1,1,1,2,1,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-09,348,209,259,50,113,5,31,91,25,8,150,60,4,12,1,3,2,6,12,6,13,3,4,2,1,7,1,1,1,2,1,1,2,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-10,348,209,275,53,116,6,32,91,25,8,162,60,4,14,1,3,4,6,12,6,13,3,4,2,1,9,1,1,1,2,1,1,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-11,348,209,275,55,116,6,37,91,25,8,162,60,4,14,1,3,4,6,12,6,13,3,4,2,1,9,2,2,1,2,1,1,2,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,8,2,3,107,0
2022-06-12,452,209,275,57,116,6,37,91,25,8,163,60,4,14,1,3,4,6,12,6,13,3,4,2,1,9,2,3,1,2,1,1,2,0,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-13,452,209,275,75,124,6,37,91,25,8,188,60,4,19,3,3,4,7,12,6,13,3,4,2,1,9,2,3,1,2,1,1,2,0,5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-14,504,231,313,83,158,6,38,125,25,8,202,80,4,20,3,3,4,7,13,6,13,3,5,2,1,9,2,5,1,2,1,1,2,0,18,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-15,504,241,313,96,158,10,48,125,52,10,247,80,5,28,4,3,4,7,13,6,13,3,5,2,2,14,2,5,3,2,1,1,2,0,18,2,3,12,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-16,550,241,497,117,167,10,48,183,52,11,271,95,5,30,4,3,8,7,16,6,13,3,6,2,2,14,4,6,6,2,1,1,2,0,18,2,3,12,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-17,550,276,498,128,177,10,71,183,62,11,358,95,5,31,11,3,8,7,16,6,13,4,6,2,2,14,9,7,6,2,1,1,2,0,18,2,3,12,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-18,550,276,498,132,177,10,71,183,62,11,359,95,5,31,11,3,8,7,16,6,13,4,6,2,2,14,9,7,6,2,1,1,2,0,18,2,3,12,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,2,3,107,0
2022-06-19,550,276,498,133,177,10,71,183,62,11,359,95,5,31,11,3,8,7,16,6,13,4,6,2,2,14,9,8,6,2,1,1,2,0,18,2,3,12,1,4,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,2,3,107,0
2022-06-20,766,297,521,137,177,10,71,183,62,11,372,95,5,40,11,3,10,7,18,6,13,4,6,3,2,14,9,8,6,2,1,1,2,0,18,2,3,12,1,4,1,1,2,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,2,3,107,0
2022-06-21,766,304,521,175,210,10,85,277,77,11,438,95,11,41,12,4,12,8,18,6,13,4,6,3,2,14,9,9,6,2,1,1,2,0,18,2,3,12,1,5,1,1,3,1,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,2,3,107,0
2022-06-22,766,317,521,196,210,10,85,277,77,11,492,167,13,46,12,4,13,8,18,7,13,4,6,3,2,14,9,11,6,2,1,1,2,0,18,3,3,12,1,5,1,1,3,1,1,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,2,3,107,0
2022-06-23,873,328,736,218,235,13,85,330,77,11,566,167,13,52,12,4,13,9,26,7,13,4,8,3,4,28,9,16,6,2,1,1,2,0,18,3,3,12,1,6,1,1,6,1,1,1,1,1,0,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,2,3,107,0
2022-06-24,873,348,736,237,235,13,127,330,77,11,618,211,16,55,20,4,13,9,26,7,13,4,8,3,4,28,9,17,12,4,1,1,2,1,18,3,3,12,1,6,1,3,7,1,1,1,1,1,1,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,8,2,3,107,0
2022-06-25,873,348,736,243,235,13,127,331,77,11,618,211,16,55,20,4,13,9,26,7,13,4,8,3,4,28,9,19,12,4,1,1,2,1,18,3,3,12,1,6,1,3,7,1,1,1,1,1,1,3,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,8,2,3,107,0
2022-06-26,1035,348,736,252,235,13,127,331,77,11,618,211,16,55,20,4,13,9,27,7,13,4,9,5,4,28,9,20,12,4,1,1,2,1,18,3,3,12,1,6,1,3,8,1,1,1,1,1,1,3,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,2,6,107,0
2022-06-27,1035,365,800,315,257,13,127,331,77,11,763,257,29,68,20,4,16,9,27,7,13,4,9,5,4,28,9,20,12,4,1,1,2,1,18,3,3,12,1,6,1,3,8,1,1,1,1,1,1,3,1,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,2,6,107,0
2022-06-28,1035,373,800,359,275,13,159,440,117,11,828,257,33,72,20,5,16,9,27,8,13,4,9,5,4,28,11,21,12,15,1,1,2,1,18,3,4,12,1,9,1,3,8,1,1,1,1,2,1,3,1,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,8,2,6,107,0
2022-06-29,1035,391,800,409,287,13,159,440,117,11,863,257,38,81,20,5,18,9,27,8,13,4,9,5,4,28,11,37,12,17,1,1,2,1,18,3,4,12,1,11,1,3,8,1,1,1,1,2,1,3,1,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,2,6,107,0
2022-06-30,1185,402,1196,470,287,28,159,498,117,12,927,257,42,83,20,6,18,9,34,8,13,4,10,6,4,39,11,49,19,17,1,1,2,1,18,7,4,12,1,11,1,3,8,1,1,1,1,2,1,3,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,2,6,107,0
2022-07-01,1185,420,1196,543,287,28,192,498,117,12,1032,257,42,91,37,6,18,9,34,8,13,4,10,6,4,39,11,64,19,17,1,1,2,1,18,7,4,12,1,11,1,3,8,1,1,1,1,2,1,3,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,2,6,107,0
2022-07-02,1185,420,1196,547,312,28,192,498,117,12,1033,257,42,91,37,6,18,9,34,8,13,4,10,6,4,39,11,76,19,17,1,1,2,1,18,7,4,12,1,11,1,3,8,1,1,1,1,2,1,5,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,8,2,6,107,0
2022-07-03,1185,420,1196,553,312,28,192,498,117,12,1040,257,42,91,37,6,18,9,34,8,13,4,10,6,4,39,11,78,19,17,1,1,2,1,18,7,4,12,1,11,1,3,9,1,1,1,1,2,1,5,1,3,3,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-04,1285,420,1258,563,348,28,192,498,117,12,1137,352,52,115,37,6,18,12,40,9,13,10,15,11,4,39,27,80,19,17,1,1,2,1,18,7,4,12,1,11,1,3,13,1,1,1,1,2,1,5,1,3,15,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-05,1285,433,1258,709,348,28,233,577,168,12,1212,352,55,121,37,6,18,13,40,9,13,10,15,11,4,39,27,106,19,22,1,1,2,1,18,7,4,12,1,11,1,3,13,1,1,1,1,2,1,5,1,3,15,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-06,1285,433,1258,749,369,43,233,577,168,17,1308,352,55,131,37,6,18,13,40,9,13,10,15,11,4,44,27,142,19,22,1,1,2,1,18,7,4,12,1,11,1,3,13,1,1,1,2,2,1,5,1,3,15,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-07,1482,473,1258,883,369,43,233,725,168,20,1362,402,59,135,37,6,18,14,41,10,13,10,18,11,4,44,27,172,19,25,1,1,2,1,18,11,6,12,1,14,1,6,13,5,1,1,3,2,1,5,1,3,18,3,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-08,1482,473,2034,950,374,43,255,725,168,20,1464,402,59,140,62,9,28,18,41,11,13,10,18,11,4,44,27,204,24,25,1,1,2,1,18,11,6,12,1,14,1,6,14,5,1,1,4,2,1,5,1,3,18,3,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-09,1482,473,2034,960,377,43,255,725,168,20,1558,402,59,140,62,9,28,18,41,11,13,10,18,11,4,44,27,218,24,25,1,1,2,1,18,11,6,12,1,14,1,6,14,5,1,1,4,2,1,5,1,3,18,3,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,2,6,107,0
2022-07-10,1482,473,2034,964,377,43,255,725,168,24,1558,402,61,140,62,9,28,18,41,11,13,10,18,11,4,44,27,218,24,25,1,1,2,1,18,11,6,12,1,14,1,6,14,5,1,1,4,2,1,5,1,3,18,3,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-11,1660,473,2034,1058,476,43,255,725,168,24,1618,503,66,163,62,9,29,18,44,11,13,13,19,12,9,44,27,228,24,29,1,1,2,1,18,11,6,12,1,14,1,6,16,5,1,1,4,3,1,5,1,3,18,3,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-12,1660,473,2447,1122,476,43,292,912,224,28,1650,503,73,165,62,9,29,18,44,11,13,13,19,12,9,44,27,266,24,31,4,1,2,1,18,11,6,12,1,14,1,6,18,5,1,1,4,3,2,5,1,3,36,3,2,4,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-13,1660,515,2447,1245,492,58,292,912,224,28,1759,503,80,181,62,12,32,19,44,12,13,13,19,12,9,54,27,308,24,33,4,1,2,1,18,11,6,22,1,15,1,6,19,5,1,1,5,3,2,7,3,3,46,3,2,4,1,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-14,1778,515,2447,1426,529,58,292,912,224,33,1893,549,88,189,62,13,33,19,46,12,13,13,20,12,9,54,39,347,24,35,4,1,2,1,18,13,6,22,1,16,1,6,20,5,1,1,6,3,2,7,3,3,55,3,2,4,1,1,1,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-15,1778,515,2835,1767,537,58,339,912,224,33,1919,549,88,198,83,13,37,19,46,12,13,13,20,12,9,54,39,347,30,37,4,1,2,1,34,13,6,22,1,18,1,6,24,5,1,1,6,3,2,7,3,3,64,3,2,8,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-16,1778,515,2835,1767,537,58,339,912,224,33,1919,549,88,198,83,13,37,19,46,12,13,13,20,12,9,54,39,347,30,38,4,1,2,1,34,13,6,22,1,18,1,6,24,5,1,1,6,3,2,7,3,3,78,3,2,8,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,8,2,6,107,0
2022-07-17,1778,515,2835,1767,537,58,339,912,224,33,1919,549,96,198,83,13,37,19,46,12,13,13,20,12,9,54,39,347,30,38,4,1,2,1,34,13,6,22,1,18,1,6,24,5,1,1,6,3,2,7,3,3,92,3,2,8,1,1,1,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,0
2022-07-18,2050,515,2835,1995,572,58,339,912,311,33,1954,656,96,208,83,13,43,26,51,12,13,13,23,13,9,54,40,347,30,40,5,1,2,1,34,13,6,28,1,18,1,6,26,5,1,1,6,3,2,7,6,3,95,3,4,8,1,1,1,1,1,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,0
2022-07-19,2050,515,3125,2114,612,58,374,1438,311,41,2007,656,102,213,83,13,43,26,51,12,13,13,23,13,9,54,40,448,30,44,5,1,2,1,34,13,6,28,1,19,1,8,26,5,1,1,6,3,2,10,6,3,95,3,4,8,1,1,1,2,1,1,2,1,3,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,0
2022-07-20,2050,588,3125,2323,612,58,374,1438,311,41,2100,656,102,216,83,13,46,27,51,12,13,13,23,13,9,69,48,591,30,46,5,1,2,1,34,13,9,28,1,19,1,8,26,5,1,1,6,3,2,10,6,3,112,3,4,8,1,1,3,2,1,1,2,1,3,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,0
2022-07-21,2115,588,3125,2503,612,77,374,1566,311,41,2191,712,105,216,83,13,48,27,54,14,13,13,24,15,17,69,48,604,33,46,5,1,3,1,34,20,9,40,1,19,1,14,39,5,4,1,6,3,2,10,7,3,126,3,4,8,1,1,3,2,1,3,2,1,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,0
2022-07-22,2115,588,3126,2875,679,77,407,1566,311,41,2289,712,105,229,99,18,48,27,54,16,13,13,24,15,17,69,48,694,33,46,5,1,3,1,34,20,9,40,1,19,1,14,39,5,4,1,6,3,2,10,7,4,143,3,4,13,1,1,3,2,1,3,2,1,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,0
2022-07-23,2115,588,3126,2875,679,77,407,1566,311,41,2289,712,105,229,99,18,48,27,54,16,13,13,24,15,17,69,48,694,33,46,5,1,3,1,34,20,9,40,1,20,1,14,39,5,4,1,6,3,2,10,7,4,143,3,4,13,1,1,3,3,1,3,2,1,3,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,116,8,2,7,107,1
2022-07-24,2115,588,3126,2875,679,77,407,1566,311,43,2289,712,114,229,99,18,48,27,54,16,16,13,24,15,17,69,48,694,33,46,5,1,3,1,34,20,9,40,1,20,1,14,39,5,4,1,8,3,2,10,7,4,143,3,5,13,1,1,3,3,2,3,2,1,3,1,1,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,8,2,7,107,1
2022-07-25,2390,588,3126,3457,713,77,407,1566,393,43,2372,712,114,234,99,18,59,33,59,16,16,13,30,18,17,69,48,809,33,46,5,1,3,1,34,20,9,40,1,20,1,16,39,5,4,1,9,3,2,11,10,4,208,3,5,13,1,1,3,3,2,3,2,1,5,1,3,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,8,2,7,107,1
2022-07-26,2390,588,3738,3768,743,77,426,1834,393,43,2410,818,121,238,99,20,60,33,59,16,16,17,30,18,17,69,60,865,37,49,5,1,3,1,34,29,9,53,1,20,1,19,45,10,4,1,11,3,2,12,10,4,224,3,5,13,1,1,3,3,2,3,2,1,5,1,3,1,1,3,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,8,2,7,107,1
2022-07-27,2390,633,3738,4630,743,77,426,1834,393,44,2459,818,121,251,111,23,71,33,59,16,16,17,30,18,17,85,60,977,37,51,5,1,3,1,34,29,9,53,1,20,1,19,45,10,4,1,11,3,2,12,10,4,251,3,5,13,1,1,3,3,2,3,2,1,5,1,3,1,1,3,2,1,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131,8,2,7,107,1
